name,sp,w,value
KD_LD,N.coatsi,0.00462,5.81764935999829e-06
KD_LD,P.antarcticum,0.00462,0.0178936004273005
KD_LD,P.bolini,0.00462,0.0590880064934288
KD_LD,P.gracilis,0.00462,1.06743725422946e-06
KD_LD,B.antarcticus,0.00558,0.0288947364370922
KD_LD,C.gunnari,0.00558,0
KD_LD,C.microdon,0.00558,0.0242173129884984
KD_LD,C.piriei,0.00558,2.33251522557693e-06
KD_LD,D.eleginoides,0.00558,0
KD_LD,D.mawsoni,0.00558,0
KD_LD,E.antarctica,0.00558,0.0527192939933674
KD_LD,E.carlsbergi,0.00558,0.012219794127552
KD_LD,G.braueri,0.00558,0.0217287645857409
KD_LD,G.fraseri,0.00558,0.0491825518836855
KD_LD,G.nicholsi,0.00558,0.0164714585084051
KD_LD,K.anderssoni,0.00558,0.0347185955808194
KD_LD,N.achirus,0.00558,0.0166745665350456
KD_LD,N.coatsi,0.00558,5.12834025172344e-06
KD_LD,P.antarcticum,0.00558,0.0157322814175439
KD_LD,P.bolini,0.00558,0.0516076449070918
KD_LD,P.gracilis,0.00558,9.41363495219669e-07
KD_LD,B.antarcticus,0.00675,0.0252544045322897
KD_LD,C.gunnari,0.00675,0
KD_LD,C.microdon,0.00675,0.0213003266560792
KD_LD,C.piriei,0.00675,2.05577696086503e-06
KD_LD,D.eleginoides,0.00675,0
KD_LD,D.mawsoni,0.00675,0
KD_LD,E.antarctica,0.00675,0.0460468186455305
KD_LD,E.carlsbergi,0.00675,0.0106964515719653
KD_LD,G.braueri,0.00675,0.0190408359310861
KD_LD,G.fraseri,0.00675,0.0430981825105252
KD_LD,G.nicholsi,0.00675,0.0144495599564249
KD_LD,K.anderssoni,0.00675,0.0303253935599542
KD_LD,N.achirus,0.00675,0.0146453440583497
KD_LD,N.coatsi,0.00675,4.52017374722993e-06
KD_LD,P.antarcticum,0.00675,0.0138264723905224
KD_LD,P.bolini,0.00675,0.0450309655470534
KD_LD,P.gracilis,0.00675,8.30131897649294e-07
KD_LD,B.antarcticus,0.00815,0.0220533321973478
KD_LD,C.gunnari,0.00815,0
KD_LD,C.microdon,0.00815,0.018729418273067
KD_LD,C.piriei,0.00815,1.81168527472435e-06
KD_LD,D.eleginoides,0.00815,0
KD_LD,D.mawsoni,0.00815,0
KD_LD,E.antarctica,0.00815,0.0401672725271257
KD_LD,E.carlsbergi,0.00815,0.00935499633576232
KD_LD,G.braueri,0.00815,0.0166739082473202
KD_LD,G.fraseri,0.00815,0.0377425035856492
KD_LD,G.nicholsi,0.00815,0.0126664625577234
KD_LD,K.anderssoni,0.00815,0.0264597082694218
KD_LD,N.achirus,0.00815,0.0128569971901307
KD_LD,N.coatsi,0.00815,3.98361182751116e-06
KD_LD,P.antarcticum,0.00815,0.0121462187855223
KD_LD,P.bolini,0.00815,0.0392508861676178
KD_LD,P.gracilis,0.00815,7.31997008883593e-07
KD_LD,B.antarcticus,0.00985,0.019239985689978
KD_LD,C.gunnari,0.00985,0
KD_LD,C.microdon,0.00985,0.0164638297731471
KD_LD,C.piriei,0.00985,1.59640241547854e-06
KD_LD,D.eleginoides,0.00985,0
KD_LD,D.mawsoni,0.00985,0
KD_LD,E.antarctica,0.00985,0.0349883495626855
KD_LD,E.carlsbergi,0.00985,0.00817404525319365
KD_LD,G.braueri,0.00985,0.0145903185329796
KD_LD,G.fraseri,0.00985,0.0330293692760888
KD_LD,G.nicholsi,0.00985,0.0110942106048847
KD_LD,K.anderssoni,0.00985,0.0230595832616182
KD_LD,N.achirus,0.00985,0.0112812378300923
KD_LD,N.coatsi,0.00985,3.51024118576297e-06
KD_LD,P.antarcticum,0.00985,0.0106651017385035
KD_LD,P.bolini,0.00985,0.0341731005130022
KD_LD,P.gracilis,0.00985,6.45418961121785e-07
KD_LD,B.antarcticus,0.0119,0.0167688701877539
KD_LD,C.gunnari,0.0119,0
KD_LD,C.microdon,0.0119,0.0144676046429804
KD_LD,C.piriei,0.0119,1.40654215773174e-06
KD_LD,D.eleginoides,0.0119,0
KD_LD,D.mawsoni,0.0119,0
KD_LD,E.antarctica,0.0119,0.030428814350741
KD_LD,E.carlsbergi,0.0119,0.007134760002994
KD_LD,G.braueri,0.0119,0.0127568462787967
KD_LD,G.fraseri,0.0119,0.0288828584050852
KD_LD,G.nicholsi,0.0119,0.00970817575553777
KD_LD,K.anderssoni,0.0119,0.0200704399129108
KD_LD,N.achirus,0.0119,0.00989311477964053
KD_LD,N.coatsi,0.0119,3.0926403191989e-06
KD_LD,P.antarcticum,0.0119,0.00935981745559081
KD_LD,P.bolini,0.0119,0.0297145544065437
KD_LD,P.gracilis,0.0119,5.69039206389186e-07
KD_LD,B.antarcticus,0.0144,0.0145998073131286
KD_LD,C.gunnari,0.0144,0
KD_LD,C.microdon,0.0144,0.0127090205366682
KD_LD,C.piriei,0.0144,1.23911644409035e-06
KD_LD,D.eleginoides,0.0144,0
KD_LD,D.mawsoni,0.0144,0
KD_LD,E.antarctica,0.0144,0.0264171626150838
KD_LD,E.carlsbergi,0.0144,0.00622054302798584
KD_LD,G.braueri,0.0144,0.0111441828907697
KD_LD,G.fraseri,0.0144,0.0252360601545409
KD_LD,G.nicholsi,0.0144,0.00848666096191793
KD_LD,K.anderssoni,0.0144,0.0174441904956484
KD_LD,N.achirus,0.0144,0.0086706174466576
KD_LD,N.coatsi,0.0144,2.72426226552358e-06
KD_LD,P.antarcticum,0.0144,0.00820980605537695
KD_LD,P.bolini,0.0144,0.0258020979856977
KD_LD,P.gracilis,0.0144,5.01659113592786e-07
KD_LD,B.antarcticus,0.0174,0.0126972997096419
KD_LD,C.gunnari,0.0174,0
KD_LD,C.microdon,0.0174,0.011160088797513
KD_LD,C.piriei,0.0174,1.09148834509116e-06
KD_LD,D.eleginoides,0.0174,0
KD_LD,D.mawsoni,0.0174,0
KD_LD,E.antarctica,0.0174,0.0228904310736273
KD_LD,E.carlsbergi,0.0174,0.00541676857019866
KD_LD,G.braueri,0.0174,0.00972646381500698
KD_LD,G.fraseri,0.0174,0.0220300015415049
KD_LD,G.nicholsi,0.0174,0.00741054984347595
KD_LD,K.anderssoni,0.0174,0.0151384534617549
KD_LD,N.achirus,0.0174,0.00759432627410874
KD_LD,N.coatsi,0.0174,2.39933114868306e-06
KD_LD,P.antarcticum,0.0174,0.0071969241703101
KD_LD,P.bolini,0.0174,0.0223712936332931
KD_LD,P.gracilis,0.0174,4.42221091074742e-07
KD_LD,B.antarcticus,0.021,0.0110299725604211
KD_LD,C.gunnari,0.021,3.87674521401149e-07
KD_LD,C.microdon,0.021,0.00979611304208258
KD_LD,C.piriei,0.021,9.61330594038821e-07
KD_LD,D.eleginoides,0.021,0
KD_LD,D.mawsoni,0.021,0
KD_LD,E.antarctica,0.021,0.0197931399848918
KD_LD,E.carlsbergi,0.021,0.00471054477207632
KD_LD,G.braueri,0.021,0.00848085614908292
KD_LD,G.fraseri,0.021,0.019212700132103
KD_LD,G.nicholsi,0.021,0.0064629961816852
KD_LD,K.anderssoni,0.021,0.013115859399523
KD_LD,N.achirus,0.021,0.0066471044469947
KD_LD,N.coatsi,0.021,2.11275091628883e-06
KD_LD,P.antarcticum,0.021,0.00630515627879267
KD_LD,P.bolini,0.021,0.0193653618036514
KD_LD,P.gracilis,0.021,3.89791937734763e-07
KD_LD,B.antarcticus,0.0254,0.00957008306621985
KD_LD,C.gunnari,0.0254,3.40667311602172e-07
KD_LD,C.microdon,0.0254,0.00859530057319369
KD_LD,C.piriei,0.0254,8.4658904011511e-07
KD_LD,D.eleginoides,0.0254,0
KD_LD,D.mawsoni,0.0254,0
KD_LD,E.antarctica,0.0254,0.0170763542768785
KD_LD,E.carlsbergi,0.0254,0.00409050332342533
KD_LD,G.braueri,0.0254,0.00738719538117311
KD_LD,G.fraseri,0.0254,0.0167383274925179
KD_LD,G.nicholsi,0.0254,0.00562914892502456
KD_LD,K.anderssoni,0.0254,0.0113434376614869
KD_LD,N.achirus,0.0254,0.00581382607847355
KD_LD,N.coatsi,0.0254,1.86002484277045e-06
KD_LD,P.antarcticum,0.0254,0.00552036033433472
KD_LD,P.bolini,0.0254,0.0167342492771314
KD_LD,P.gracilis,0.0254,3.43548160719162e-07
KD_LD,B.antarcticus,0.0306,0.00829308989304998
KD_LD,C.gunnari,0.0306,2.99215792443416e-07
KD_LD,C.microdon,0.0306,0.00753842317818856
KD_LD,C.piriei,0.0306,7.45450439566701e-07
KD_LD,D.eleginoides,0.0306,3.71156052775918e-09
KD_LD,D.mawsoni,0.0306,9.63631623070727e-10
KD_LD,E.antarctica,0.0306,0.0146968514911034
KD_LD,E.carlsbergi,0.0306,0.00354661359894903
KD_LD,G.braueri,0.0306,0.00642766564590712
KD_LD,G.fraseri,0.0306,0.014566470668988
KD_LD,G.nicholsi,0.0306,0.00489590872337046
KD_LD,K.anderssoni,0.0306,0.0097920749963494
KD_LD,N.achirus,0.0306,0.00508113664439719
KD_LD,N.coatsi,0.0306,1.6371845408529e-06
KD_LD,P.antarcticum,0.0306,0.00483004377577951
KD_LD,P.bolini,0.0306,0.0144338064153413
KD_LD,P.gracilis,0.0306,3.02763028450735e-07
KD_LD,B.antarcticus,0.037,0.00717727547655138
KD_LD,C.gunnari,0.037,2.62673537433004e-07
KD_LD,C.microdon,0.037,0.00660853973483568
KD_LD,C.piriei,0.037,6.56314072256383e-07
KD_LD,D.eleginoides,0.037,3.26506324346519e-09
KD_LD,D.mawsoni,0.037,8.4840224908168e-10
KD_LD,E.antarctica,0.037,0.0126163867494685
KD_LD,E.carlsbergi,0.037,0.00307001863513017
KD_LD,G.braueri,0.037,0.00558651853596266
KD_LD,G.fraseri,0.037,0.0126614805588303
KD_LD,G.nicholsi,0.037,0.00425171256654241
KD_LD,K.anderssoni,0.037,0.0084360386573035
KD_LD,N.achirus,0.037,0.00443724193449105
KD_LD,N.coatsi,0.037,1.44072737204484e-06
KD_LD,P.antarcticum,0.037,0.00422316645192913
KD_LD,P.bolini,0.037,0.0124250617438664
KD_LD,P.gracilis,0.037,2.66795154892912e-07
KD_LD,B.antarcticus,0.0447,0.00620341484712669
KD_LD,C.gunnari,0.0447,2.30469968786852e-07
KD_LD,C.microdon,0.0447,0.00579088496745667
KD_LD,C.piriei,0.0447,5.77766730472605e-07
KD_LD,D.eleginoides,0.0447,2.87174006727878e-09
KD_LD,D.mawsoni,0.0447,7.4682785006635e-10
KD_LD,E.antarctica,0.0447,0.0108010465356767
KD_LD,E.carlsbergi,0.0447,0.00265289064004807
KD_LD,G.braueri,0.0447,0.00484982607160853
KD_LD,G.fraseri,0.0447,0.010991897401259
KD_LD,G.nicholsi,0.0447,0.00368634358200207
KD_LD,K.anderssoni,0.0447,0.00725255740850031
KD_LD,N.achirus,0.0447,0.00387172222554184
KD_LD,N.coatsi,0.0447,1.26756127685673e-06
KD_LD,P.antarcticum,0.0447,0.00368996738335159
KD_LD,P.bolini,0.0447,0.0106735836714731
KD_LD,P.gracilis,0.0447,2.35078434842334e-07
KD_LD,B.antarcticus,0.0541,0.0053544853298743
KD_LD,C.gunnari,0.0541,2.02101252977626e-07
KD_LD,C.microdon,0.0541,0.00507359164786016
KD_LD,C.piriei,0.0541,5.08560679594357e-07
KD_LD,D.eleginoides,0.0541,2.52533213927244e-09
KD_LD,D.mawsoni,0.0541,6.57304514465652e-10
KD_LD,E.antarctica,0.0541,0.00922068424523787
KD_LD,E.carlsbergi,0.0541,0.0022883040174873
KD_LD,G.braueri,0.0541,0.00420526391682401
KD_LD,G.fraseri,0.0541,0.00952994479716452
KD_LD,G.nicholsi,0.0541,0.00319076345122488
KD_LD,K.anderssoni,0.0541,0.0062214546184476
KD_LD,N.achirus,0.0541,0.00337536876400085
KD_LD,N.coatsi,0.0541,1.11495615958108e-06
KD_LD,P.antarcticum,0.0541,0.00322181262156804
KD_LD,P.bolini,0.0541,0.00914892037697621
KD_LD,P.gracilis,0.0541,2.07113171111358e-07
KD_LD,B.antarcticus,0.0653,0.00461541208827399
KD_LD,C.gunnari,0.0653,1.7712227930666e-07
KD_LD,C.microdon,0.0653,0.00445327890237621
KD_LD,C.piriei,0.0653,4.47594236843849e-07
KD_LD,D.eleginoides,0.0653,2.22031206875037e-09
KD_LD,D.mawsoni,0.0653,5.78416303012458e-10
KD_LD,E.antarctica,0.0653,0.007848431189434
KD_LD,E.carlsbergi,0.0653,0.00197012412031136
KD_LD,G.braueri,0.0653,0.00364192135033636
KD_LD,G.fraseri,0.0653,0.00825108467746954
KD_LD,G.nicholsi,0.0653,0.00275696523330307
KD_LD,K.anderssoni,0.0653,0.00532482822631554
KD_LD,N.achirus,0.0653,0.0029400399786231
KD_LD,N.coatsi,0.0653,9.80501062595046e-07
KD_LD,P.antarcticum,0.0653,0.0028110617588061
KD_LD,P.bolini,0.0653,0.00782410987488392
KD_LD,P.gracilis,0.0653,1.82458253039222e-07
KD_LD,B.antarcticus,0.0789,0.00397284503093919
KD_LD,C.gunnari,0.0789,1.55139600540822e-07
KD_LD,C.microdon,0.0789,0.00396634498450908
KD_LD,C.piriei,0.0789,3.93894655667086e-07
KD_LD,D.eleginoides,0.0789,1.95179801254742e-09
KD_LD,D.mawsoni,0.0789,5.0891303340533e-10
KD_LD,E.antarctica,0.0789,0.00666027706103157
KD_LD,E.carlsbergi,0.0789,0.00169291013179262
KD_LD,G.braueri,0.0789,0.00315013486297743
KD_LD,G.fraseri,0.0789,0.00713362649684126
KD_LD,G.nicholsi,0.0789,0.00237784463997305
KD_LD,K.anderssoni,0.0789,0.00454677281343741
KD_LD,N.achirus,0.0789,0.00255853513405612
KD_LD,N.coatsi,0.0789,8.62066453035682e-07
KD_LD,P.antarcticum,0.0789,0.00245095089721088
KD_LD,P.bolini,0.0789,0.00667525303304204
KD_LD,P.gracilis,0.0789,1.6072426215837e-07
KD_LD,B.antarcticus,0.0954,0.00341496309598722
KD_LD,C.gunnari,0.0954,1.35805228346764e-07
KD_LD,C.microdon,0.0954,0.00376992339206751
KD_LD,C.piriei,0.0954,3.46603039900335e-07
KD_LD,D.eleginoides,0.0954,1.71547800319078e-09
KD_LD,D.mawsoni,0.0954,4.47690717655013e-10
KD_LD,E.antarctica,0.0954,0.0056347138435774
KD_LD,E.carlsbergi,0.0954,0.00145183061348711
KD_LD,G.braueri,0.0954,0.00272134256917412
KD_LD,G.fraseri,0.0954,0.00615838465109859
KD_LD,G.nicholsi,0.0954,0.00204708799356294
KD_LD,K.anderssoni,0.0954,0.00387313933391464
KD_LD,N.achirus,0.0954,0.00222448338935631
KD_LD,N.coatsi,0.0954,7.57771021932429e-07
KD_LD,P.antarcticum,0.0954,0.00213549011148382
KD_LD,P.bolini,0.0954,0.0056811428924609
KD_LD,P.gracilis,0.0954,1.41567395293929e-07
KD_LD,B.antarcticus,0.115,0.00293130235947626
KD_LD,C.gunnari,0.115,1.18811187879275e-07
KD_LD,C.microdon,0.115,0.00381074946453012
KD_LD,C.piriei,0.115,3.04961044015534e-07
KD_LD,D.eleginoides,0.115,1.50754329543507e-09
KD_LD,D.mawsoni,0.115,3.93774338074228e-10
KD_LD,E.antarctica,0.115,0.00475243686714463
KD_LD,E.carlsbergi,0.115,0.00124259036196371
KD_LD,G.braueri,0.115,0.00234795689373808
KD_LD,G.fraseri,0.115,0.00530837872133136
KD_LD,G.nicholsi,0.115,0.00175907522635515
KD_LD,K.anderssoni,0.115,0.00329132829900968
KD_LD,N.achirus,0.115,0.00193224644371506
KD_LD,N.coatsi,0.115,6.65952463628153e-07
KD_LD,P.antarcticum,0.115,0.00185937363856741
KD_LD,P.bolini,0.115,0.00482294406939564
KD_LD,P.gracilis,0.115,1.24684108041354e-07
KD_LD,B.antarcticus,0.139,0.00251260481076386
KD_LD,C.gunnari,0.139,1.03884745793875e-07
KD_LD,C.microdon,0.139,0.0036026936900135
KD_LD,C.piriei,0.139,2.68299144907919e-07
KD_LD,D.eleginoides,0.139,1.32462964890131e-09
KD_LD,D.mawsoni,0.139,3.46302684624091e-10
KD_LD,E.antarctica,0.139,0.00399609631458952
KD_LD,E.carlsbergi,0.139,0.00106136729431188
KD_LD,G.braueri,0.139,0.00202325324177741
KD_LD,G.fraseri,0.139,0.00456857165608488
KD_LD,G.nicholsi,0.139,0.00150879636001044
KD_LD,K.anderssoni,0.139,0.00279011235467728
KD_LD,N.achirus,0.139,0.00167683314408811
KD_LD,N.coatsi,0.139,5.85141763311351e-07
KD_LD,P.antarcticum,0.139,0.00161790120836564
KD_LD,P.bolini,0.139,0.00408391635205886
KD_LD,P.gracilis,0.139,1.09806393292281e-07
KD_LD,B.antarcticus,0.168,0.0021506850594638
KD_LD,C.gunnari,0.168,9.07842344603204e-08
KD_LD,C.microdon,0.168,0.00325646081850732
KD_LD,C.piriei,0.168,2.36026297493795e-07
KD_LD,D.eleginoides,0.168,1.16376559957154e-09
KD_LD,D.mawsoni,0.168,3.04515008752772e-10
KD_LD,E.antarctica,0.168,0.0033500921163501
KD_LD,E.carlsbergi,0.168,0.00090475814545034
KD_LD,G.braueri,0.168,0.00174127260627179
KD_LD,G.fraseri,0.168,0.00392564143654
KD_LD,G.nicholsi,0.168,0.00129177995474583
KD_LD,K.anderssoni,0.168,0.00235948457286628
KD_LD,N.achirus,0.168,0.00145382461022925
KD_LD,N.coatsi,0.168,5.14040574441804e-07
KD_LD,P.antarcticum,0.168,0.00140690909735434
KD_LD,P.bolini,0.168,0.00344917689491413
KD_LD,P.gracilis,0.168,9.66976197586217e-08
KD_LD,B.antarcticus,0.203,0.00183831251146085
KD_LD,C.gunnari,0.203,7.92954022317685e-08
KD_LD,C.microdon,0.203,0.00291720329830377
KD_LD,C.piriei,0.203,2.07620805188261e-07
KD_LD,D.eleginoides,0.203,1.02232684657454e-09
KD_LD,D.mawsoni,0.203,2.67739271864765e-10
KD_LD,E.antarctica,0.203,0.00280040493803359
KD_LD,E.carlsbergi,0.203,0.000769731815295795
KD_LD,G.braueri,0.203,0.00149673625174539
KD_LD,G.fraseri,0.203,0.00336778214564099
KD_LD,G.nicholsi,0.203,0.00110403204859084
KD_LD,K.anderssoni,0.203,0.0019905294523672
KD_LD,N.achirus,0.203,0.00125930857163504
KD_LD,N.coatsi,0.203,4.51501313288742e-07
KD_LD,P.antarcticum,0.203,0.00122270963626035
KD_LD,P.bolini,0.203,0.00290549568153139
KD_LD,P.gracilis,0.203,8.51488618782981e-08
KD_LD,B.antarcticus,0.246,0.00156910690104292
KD_LD,C.gunnari,0.246,6.92282262721578e-08
KD_LD,C.microdon,0.246,0.00261236921418771
KD_LD,C.piriei,0.246,1.82622260355813e-07
KD_LD,D.eleginoides,0.246,8.97996029100067e-10
KD_LD,D.mawsoni,0.246,2.35381798352725e-10
KD_LD,E.antarctica,0.246,0.00233445601754541
KD_LD,E.carlsbergi,0.246,0.000653589264848551
KD_LD,G.braueri,0.246,0.0012849708187691
KD_LD,G.fraseri,0.246,0.00288453070293244
KD_LD,G.nicholsi,0.246,0.000941984144212672
KD_LD,K.anderssoni,0.246,0.00167531784898148
KD_LD,N.achirus,0.246,0.00108982175296495
KD_LD,N.coatsi,0.246,3.96509641102165e-07
KD_LD,P.antarcticum,0.246,0.00106203804692915
KD_LD,P.bolini,0.246,0.00244111924545452
KD_LD,P.gracilis,0.246,7.49756635609187e-08
KD_LD,B.antarcticus,0.297,0.00133744541092586
KD_LD,C.gunnari,0.297,6.04141301702904e-08
KD_LD,C.microdon,0.297,0.00234254071928878
KD_LD,C.piriei,0.297,1.60624426265882e-07
KD_LD,D.eleginoides,0.297,7.88727238703866e-10
KD_LD,D.mawsoni,0.297,2.06918162686596e-10
KD_LD,E.antarctica,0.297,0.00194098898991547
KD_LD,E.carlsbergi,0.297,0.000553928931629686
KD_LD,G.braueri,0.297,0.00110184238481979
KD_LD,G.fraseri,0.297,0.00246661584677152
KD_LD,G.nicholsi,0.297,0.000802448853208851
KD_LD,K.anderssoni,0.297,0.00140685015303035
KD_LD,N.achirus,0.297,0.000942299270846852
KD_LD,N.coatsi,0.297,3.48169041821923e-07
KD_LD,P.antarcticum,0.297,0.000922005617389907
KD_LD,P.bolini,0.297,0.0020456180621772
KD_LD,P.gracilis,0.297,6.60151838596342e-08
KD_LD,B.antarcticus,0.358,0.00113837995414246
KD_LD,C.gunnari,0.358,5.27035539371465e-08
KD_LD,C.microdon,0.358,0.00210449045441771
KD_LD,C.piriei,0.358,1.41268947291741e-07
KD_LD,D.eleginoides,0.358,6.92714685763893e-10
KD_LD,D.mawsoni,0.358,1.81885159194454e-10
KD_LD,E.antarctica,0.358,0.00160996755678725
KD_LD,E.carlsbergi,0.358,0.000468616720753639
KD_LD,G.braueri,0.358,0.000943698195417823
KD_LD,G.fraseri,0.358,0.0021058262579106
KD_LD,G.nicholsi,0.358,0.000682581885757122
KD_LD,K.anderssoni,0.358,0.00117920669695574
KD_LD,N.achirus,0.358,0.000814030119509093
KD_LD,N.coatsi,0.358,3.05687236870646e-07
KD_LD,P.antarcticum,0.358,0.000800058348785292
KD_LD,P.bolini,0.358,0.00170975340461627
KD_LD,P.gracilis,0.358,5.81236784386456e-08
KD_LD,B.antarcticus,0.433,0.000967563528414664
KD_LD,C.gunnari,0.433,4.59638291486116e-08
KD_LD,C.microdon,0.433,0.00189483276641352
KD_LD,C.piriei,0.433,1.24239788405232e-07
KD_LD,D.eleginoides,0.433,6.08365014978151e-10
KD_LD,D.mawsoni,0.433,1.59873721827153e-10
KD_LD,E.antarctica,0.433,0.0013324838647794
KD_LD,E.carlsbergi,0.433,0.000395759729289663
KD_LD,G.braueri,0.433,0.000807314953132004
KD_LD,G.fraseri,0.433,0.00179489505785666
KD_LD,G.nicholsi,0.433,0.000579849182137319
KD_LD,K.anderssoni,0.433,0.000988842106091102
KD_LD,N.achirus,0.433,0.000702617929956056
KD_LD,N.coatsi,0.433,2.68364209148237e-07
KD_LD,P.antarcticum,0.433,0.000693940323821533
KD_LD,P.bolini,0.433,0.00142536062987996
KD_LD,P.gracilis,0.433,5.11742765695206e-08
KD_LD,B.antarcticus,0.523,0.000821184817650633
KD_LD,C.gunnari,0.523,4.00773169751636e-08
KD_LD,C.microdon,0.523,0.00171053348206725
KD_LD,C.piriei,0.523,1.09258317222094e-07
KD_LD,D.eleginoides,0.523,5.34272827060683e-10
KD_LD,D.mawsoni,0.523,1.40522677125153e-10
KD_LD,E.antarctica,0.523,0.00110067364297714
KD_LD,E.carlsbergi,0.523,0.000333682976166688
KD_LD,G.braueri,0.523,0.000689852720441109
KD_LD,G.fraseri,0.523,0.00152739819487257
KD_LD,G.nicholsi,0.523,0.000491998120248524
KD_LD,K.anderssoni,0.523,0.000842117859885964
KD_LD,N.achirus,0.523,0.000605946287042414
KD_LD,N.coatsi,0.523,2.35581635786073e-07
KD_LD,P.antarcticum,0.523,0.000601661152887704
KD_LD,P.bolini,0.523,0.00118524784888105
KD_LD,P.gracilis,0.523,4.50550182239965e-08
KD_LD,B.antarcticus,0.632,0.000695910313678595
KD_LD,C.gunnari,0.632,3.49397716951975e-08
KD_LD,C.microdon,0.632,0.00154895841907385
KD_LD,C.piriei,0.632,9.6078952580459e-08
KD_LD,D.eleginoides,0.632,4.69199018752636e-10
KD_LD,D.mawsoni,0.632,1.23513227725544e-10
KD_LD,E.antarctica,0.632,0.000907635366153646
KD_LD,E.carlsbergi,0.632,0.000280908533750729
KD_LD,G.braueri,0.632,0.000588813658390637
KD_LD,G.fraseri,0.632,0.0012976649554919
KD_LD,G.nicholsi,0.632,0.000417031894204384
KD_LD,K.anderssoni,0.632,0.000786531388131519
KD_LD,N.achirus,0.632,0.000522147982284439
KD_LD,N.coatsi,0.632,2.06793553985038e-07
KD_LD,P.antarcticum,0.632,0.000521466951348291
KD_LD,P.bolini,0.632,0.000983120373332862
KD_LD,P.gracilis,0.632,3.96671200836355e-08
KD_LD,B.antarcticus,0.764,0.000588833087057981
KD_LD,C.gunnari,0.764,3.04588967934867e-08
KD_LD,C.microdon,0.764,0.00140786441983476
KD_LD,C.piriei,0.764,8.44853129420027e-08
KD_LD,D.eleginoides,0.764,4.12051599945657e-10
KD_LD,D.mawsoni,0.764,1.0856407545415e-10
KD_LD,E.antarctica,0.764,0.000747351780138503
KD_LD,E.carlsbergi,0.764,0.000236136582808548
KD_LD,G.braueri,0.764,0.0005020049829172
KD_LD,G.fraseri,0.764,0.00110070012197851
KD_LD,G.nicholsi,0.764,0.000353186330117699
KD_LD,K.anderssoni,0.764,0.000894001533785931
KD_LD,N.achirus,0.764,0.000449577665552381
KD_LD,N.coatsi,0.764,1.81518106152579e-07
KD_LD,P.antarcticum,0.764,0.000451814384929271
KD_LD,P.bolini,0.764,0.000813602311362959
KD_LD,P.gracilis,0.764,3.49234428761106e-08
KD_LD,B.antarcticus,0.923,0.000497426965870909
KD_LD,C.gunnari,0.923,2.65530648640729e-08
KD_LD,C.microdon,0.923,0.00128539652452409
KD_LD,C.piriei,0.923,7.42868058954704e-08
KD_LD,D.eleginoides,0.923,3.61868688458805e-10
KD_LD,D.mawsoni,0.923,9.54271044901114e-11
KD_LD,E.antarctica,0.923,0.000614612875169744
KD_LD,E.carlsbergi,0.923,0.000198228026199752
KD_LD,G.braueri,0.923,0.000427505654758231
KD_LD,G.fraseri,0.923,0.000932124804634873
KD_LD,G.nicholsi,0.923,0.000298908561507342
KD_LD,K.anderssoni,0.923,0.000946945684437857
KD_LD,N.achirus,0.923,0.000386787425450557
KD_LD,N.coatsi,0.923,1.59330228722974e-07
KD_LD,P.antarcticum,0.923,0.000391347370580068
KD_LD,P.bolini,0.923,0.000672775960862215
KD_LD,P.gracilis,0.923,3.07471358559613e-08
KD_LD,B.antarcticus,1.12,0.000419504569813086
KD_LD,C.gunnari,1.12,2.31501809623598e-08
KD_LD,C.microdon,1.12,0.00118010810897123
KD_LD,C.piriei,1.12,6.53156094914115e-08
KD_LD,D.eleginoides,1.12,3.17803460845294e-10
KD_LD,D.mawsoni,1.12,8.38835732544063e-11
KD_LD,E.antarctica,1.12,0.000504940027121616
KD_LD,E.carlsbergi,1.12,0.000166188437835874
KD_LD,G.braueri,1.12,0.000363636485813999
KD_LD,G.fraseri,1.12,0.000788184610242246
KD_LD,G.nicholsi,1.12,0.000252837199547425
KD_LD,K.anderssoni,1.12,0.000838937423168238
KD_LD,N.achirus,1.12,0.000332504943697042
KD_LD,N.coatsi,1.12,1.39855173572668e-07
KD_LD,P.antarcticum,1.12,0.000338876147249233
KD_LD,P.bolini,1.12,0.00056160965181568
KD_LD,P.gracilis,1.12,2.70704407760627e-08
KD_LD,B.antarcticus,1.35,0.000353177591763738
KD_LD,C.gunnari,1.35,2.01866657801469e-08
KD_LD,C.microdon,1.35,0.00109102115180439
KD_LD,C.piriei,1.35,5.74239986795643e-08
KD_LD,D.eleginoides,1.35,2.79110791154234e-10
KD_LD,D.mawsoni,1.35,7.37407339600673e-11
KD_LD,E.antarctica,1.35,0.000414511252155318
KD_LD,E.carlsbergi,1.35,0.000139153198109716
KD_LD,G.braueri,1.35,0.000308933398176985
KD_LD,G.fraseri,1.35,0.00066611820298517
KD_LD,G.nicholsi,1.35,0.000213783756875139
KD_LD,K.anderssoni,1.35,0.000699317964226842
KD_LD,N.achirus,1.35,0.000285613928264821
KD_LD,N.coatsi,1.35,1.22762758512091e-07
KD_LD,P.antarcticum,1.35,0.00029335846276634
KD_LD,P.bolini,1.35,0.000503846203981137
KD_LD,P.gracilis,1.35,2.38336325517952e-08
KD_LD,B.antarcticus,1.63,0.000296818238035626
KD_LD,C.gunnari,1.63,1.76065401082391e-08
KD_LD,C.microdon,1.63,0.00101776066771699
KD_LD,C.piriei,1.63,5.04819762326266e-08
KD_LD,D.eleginoides,1.63,2.45135361526423e-10
KD_LD,D.mawsoni,1.63,6.48288191845463e-11
